stock,avg_return,volatility,avg_volume,risk_score,risk_cluster,risk_level
EMMBI,0.0003632125236241,0.0325595764803855,53745.92245557351,4.266767214911507,2,High Risk
EMSLIMITED,0.0058952872374851,0.0336458222004819,874285.7614678899,1.88889299673662,0,Low Risk
EMUDHRA,0.0022617249515347,0.0269447291041818,261759.5321100917,2.5184155029862403,0,Low Risk
ENDURANCE,0.0005532523123248,0.0217789944264235,112746.92382495948,3.5362913450643823,0,High Risk
ENERGYDEV,0.0013366325282025,0.0365067531703111,106974.62651576394,3.273793345863917,0,Medium Risk
ENGINERSIN,0.0007884608237412,0.0244441568157063,3449830.876012966,3.350357525085893,0,Medium Risk
ENIL,4.6624738437710345e-05,0.0294463598556092,75649.22123176661,5.307416082177675,2,High Risk
ENTERO,-0.0061331295904803,0.0326925298095508,461317.9,1.831775109208092,0,Low Risk
EPACK,-0.0049402427511038,0.027879448648169,1478873.6956521738,1.8766167556773088,0,Low Risk
EPIGRAL,0.001497383307593,0.0201712690341795,86521.52845528456,2.61210411124464,0,Low Risk
EPL,0.0007098879439345,0.0248385977984797,511269.11802748585,3.455343916197878,0,High Risk
EQUIPPP,0.0081016976513546,0.1108396652434864,41241.21602434077,2.6751298565733244,0,Low Risk
EQUITASBNK,0.0016659916449175,0.0253761674831652,3063268.4012121214,2.7323758353474075,0,Low Risk
ERIS,0.0004696729266593,0.0188947576799828,125761.87277147488,3.531281624196873,0,High Risk
EROSMEDIA,-0.0002585565549259,0.0392906295113797,698535.8140662895,4.705739296966292,2,High Risk
ESABINDIA,0.0017615899080315,0.0269189841074569,10452.105348460293,2.7382697343392404,0,Low Risk
ESAFSFB,-0.0009897987253476,0.0290177656118251,4262710.026666666,3.3187834235195925,0,Medium Risk
ESCORTS,0.0014330622098614,0.0248529028042646,1488866.4724473257,2.845565060998162,0,Low Risk
ESSARSHPNG,0.0014559374591561,0.0388958876739504,258311.48379254452,3.2580335316021314,0,Medium Risk
ESSENTIA,0.003865172086545,0.0704812441569396,1697144.7380382775,2.932530366007304,0,Low Risk
ESTER,0.0013494611765052,0.0313652645565629,224827.6588330632,3.1196854849553066,0,Medium Risk
ETHOSLTD,0.0029661545140925,0.0236407611595359,69267.95433789954,2.1644983706958256,0,Low Risk
EUROTEXIND,0.0006633823407105,0.0358694984283754,2689.561038961039,3.870942490131655,2,High Risk
EVEREADY,0.0008797184678049,0.0289631509707729,422233.9197730957,3.4197812403707406,0,Medium Risk
EVERESTIND,0.0012422568713815,0.0314814152535846,78260.28930307942,3.196797536600629,0,Medium Risk
EXCEL,0.0031004388207888,0.0625543576379255,4252144.948946515,3.022644686439051,0,Medium Risk
EXCELINDUS,9.397538910320932e-05,0.0280656394096841,26899.05348460292,4.981457734806318,2,High Risk
EXIDEIND,0.0004602158622861,0.0182990649957166,3020324.153160454,3.5164382470962714,0,High Risk
EXPLEOSOL,0.0012505974051211,0.0303729004800315,26696.191247974068,3.1565106476155624,0,Medium Risk
EXXARO,3.817526436911046e-05,0.0252079824909239,233999.8126984127,5.211859518683812,2,High Risk
FACT,0.0032696956122986,0.0409660732220574,899164.5380875203,2.576969356633131,0,Low Risk
FAIRCHEMOR,0.0014845912165425,0.0303973032250649,32404.225888324872,3.004843477454216,0,Medium Risk
FAZE3Q,0.001510511648224,0.0282592025280884,33392.25625,2.920293140822109,0,Low Risk
FCL,0.0025245811313577,0.0349448581568888,641792.6807131281,2.6612696207155504,0,Low Risk
FCONSUMER,-0.0023896892251055,0.0408514132563634,8476400.281199351,2.8569435402584498,0,Low Risk
FCSSOFT,0.0065967045027923,0.0926766052662943,5583809.622366289,2.6972680240802385,0,Low Risk
FDC,0.0009860187303011,0.0220151063414526,279933.813257882,3.0573628523291463,0,Medium Risk
FEDERALBNK,0.0007256105917881,0.0242825277557821,18881777.104538087,3.4148240856756407,0,Medium Risk
FEDFINA,-0.0024530088076414,0.0151955495790305,1711070.9206349207,1.939031706799119,0,Low Risk
FEL,-0.0024368801386244,0.0383565539074922,1292028.5525889967,2.780034479210028,0,Low Risk
FELDVR,-0.0007632669903058,0.0378453295299773,49900.28987854251,3.803092968790035,2,High Risk
FIBERWEB,-6.172425303009662e-05,0.0291002010209525,88516.45454545454,5.198149728093322,2,High Risk
FIEMIND,0.0014060499692391,0.0344749654089672,123724.4627228525,3.1735011398195647,0,Medium Risk
FILATEX,0.0010040285125487,0.0352707906046114,1565601.3395461913,3.494910978649775,0,High Risk
FINCABLES,0.0009082646392775,0.0245862880133327,300979.5972447326,3.2341488676780226,0,Medium Risk
FINEORG,0.0013693090630711,0.0243673975312737,43246.49189627229,2.867003951839736,0,Low Risk
FINOPB,-0.0005592983422302,0.0304125003293711,253464.30998248688,3.852879739977605,2,High Risk
FINPIPE,0.000206228372687,0.0326607427921864,641661.0680713129,4.678930325880499,2,High Risk
FIVESTAR,0.0014381308843864,0.024371704447902,457645.2068965517,2.8240546713370014,0,Low Risk
FLAIR,-0.0073719103292612,0.0260591007290386,831207.1774193548,1.5013200139121894,0,Low Risk
FLEXITUFF,0.0005912599838132,0.0390667877647267,23226.84534412956,4.052051562811422,2,High Risk
FLFL,-0.0035042631331434,0.0359463019621091,280149.6716049383,2.395462633737332,0,Low Risk
FLUOROCHEM,0.0019131117304244,0.0281712302060324,120853.32596685084,2.7076416614481125,0,Low Risk
FMGOETZE,1.4382459543572506e-05,0.0242818298629442,101440.7768795473,5.362635425024484,2,High Risk
FMNL,-0.0009133182405597,0.0358278783696761,112257.85748987854,3.593386359681761,0,High Risk
FOCUS,0.0014266403641498,0.0429032734458578,123791.77471636952,3.370843496453896,0,Medium Risk
FOODSIN,0.00135698065213,0.0325952188705868,283242.1971830986,3.1515283794854603,0,Medium Risk
FORTIS,0.0011109546786605,0.0204998582031955,1997602.5016207453,2.88640138678014,0,Low Risk
FOSECOIND,0.0009961016935115,0.0234233839257404,3899.325769854133,3.1077081625681435,0,Medium Risk
FRETAIL,-0.0040688190851348,0.036806245074977,2662091.999072356,2.285330887773441,0,Low Risk
FROG-SM,0.0003238405654547,0.0365094471129651,51774.26900584796,4.467511168836601,2,High Risk
FSC,-0.00306450998219,0.0357153918425952,90945.96471600689,2.50847923484929,0,Low Risk
FSL,0.0015799001685297,0.0276033343547081,3423395.247163696,2.858280783526398,0,Low Risk
FUSION,0.0018857211881747,0.0225113692357307,420206.7120743034,2.5125721851558924,0,Low Risk
GABRIEL,0.0010449562803946,0.0281924377541533,454924.6831442464,3.2434964960093504,0,Medium Risk
GAEL,0.0010232553265575,0.0336740511420641,477249.0081037277,3.433308972406594,0,Medium Risk
GAIL,-6.23779716507767e-05,0.0278159656420583,19729860.559967585,5.149259271546127,2,High Risk
GALAXYSURF,0.000869331728097,0.0187728311713938,27072.888168557536,3.0139049823985915,0,Medium Risk
GALLANTT,0.0018045687281932,0.0340108422611544,120214.812145749,2.936910885302335,0,Low Risk
GANDHAR,-0.0039530990814926,0.0262278834593216,2258198.8253968256,2.0110380827455883,0,Low Risk
GANDHITUBE,0.0009934319605318,0.026597517802791,14320.718800648296,3.23178429899887,0,Medium Risk
GANECOS,0.0015440916949365,0.0272131899715633,44293.93517017828,2.8651742879721,0,Low Risk
GANESHBE,0.0014795356032072,0.026373604754464,283419.0147540984,2.873398667742346,0,Low Risk
GANESHHOUC,0.0027688737697542,0.0367473877626563,77930.58670988654,2.625320140689855,0,Low Risk
GANGAFORGE,0.0021480975525845,0.0308103280405952,443192.2066450567,2.688192142180308,0,Low Risk
GANGESSECU,0.0014403309122912,0.0367199239634848,12961.325183374083,3.212414354213532,0,Medium Risk
GANGOTRI,0.000393765088899,0.0352746901265224,3517.470588235294,4.282761769179385,2,High Risk
GARFIBRES,0.0012165040164518,0.0211578081485104,15510.547001620746,2.8373932246328084,0,Low Risk
GATEWAY,0.0010212887387305,0.0195686515475817,807228.9566115702,2.915168922253306,0,Low Risk
GATI,0.000840055336842,0.0334019680414627,879571.8612244898,3.5981863121109776,0,High Risk
GAYAHWS,0.002813157794632,0.0708326006049564,321428.14482200646,3.231385834714827,0,Medium Risk
GAYAPROJ,-0.0016153926178181,0.0380871066874697,979427.0428109856,3.1442877208446065,0,Medium Risk
GEECEE,0.0011310350945145,0.0317102210335017,35283.347649918964,3.286870502098411,0,Medium Risk
GEEKAYWIRE,0.0019670974831518,0.0384260032963575,177217.26012965964,2.974986167230019,0,Low Risk
GENCON,0.000277175027115,0.0309766949424057,111225.55984042551,4.420383639830397,2,High Risk
GENESYS,0.001912825066102,0.0379300402796613,64802.828340080974,2.9879108258743385,0,Medium Risk
GENUSPAPER,0.0015814492742035,0.0374459048106446,585393.9206477733,3.1471657306016008,0,Medium Risk
GENUSPOWER,0.0022171614380289,0.033892106905279,732855.2649918962,2.748972199166434,0,Low Risk
GEOJITFSL,0.0009491184718346,0.0283427509508473,603060.1183144246,3.3327678249328603,0,Medium Risk
GEPIL,-0.0003758794689982,0.0295341679402058,241272.43007275663,4.144122912436946,2,High Risk
GESHIP,0.0013466417471127,0.0253117690252105,340443.7504051864,2.917604011519473,0,Low Risk
GET&D,0.0013488527883473,0.030902524447757,151453.38978930307,3.1058845301930056,0,Medium Risk
GFLLIMITED,-0.0004019582806049,0.0406423985085956,136422.50363783346,4.406325049262539,2,High Risk
GFSTEELS,0.0021398436382776,0.0281174694825471,2223.0160226201697,2.606631388889241,0,Low Risk
GHCL,0.000982142434154,0.0266449724891329,342875.0137763371,3.243468001042296,0,Medium Risk
GHCLTEXTIL,0.0018072266530415,0.0285951648277188,645394.2402234637,2.7721549169946886,0,Low Risk
GICHSGFIN,0.0027499308862276,0.1160758659216331,499489.9659643436,3.731204998842957,2,High Risk
GICRE,0.0008107866509876,0.0305874094007766,1142101.6636952998,3.543376877253305,0,High Risk
GILLANDERS,0.0010290990931443,0.0341824052192537,25425.247766043867,3.4427887600088924,0,Medium Risk
GILLETTE,8.25840599190648e-05,0.0128328405119252,10634.987034035656,4.266679769354655,2,High Risk
GILT5YBEES,0.0002985798472466,0.0011322167620391,310215.2561728395,1.3456356908929086,0,Low Risk
GINNIFILA,0.0014664259197733,0.037479626972961,147315.3503236246,3.215945252875924,0,Medium Risk
GIPCL,0.0010445059409203,0.023889870393165,558533.9132901134,3.0852768824709744,0,Medium Risk
GKWLIMITED,0.0009317784202673,0.0319312420587539,1777.2611879576891,3.4641024066266675,0,High Risk
GLAND,0.0003222400901931,0.0268603133946088,465836.9113300493,4.168428624030884,2,High Risk
GLAXO,0.0005275150171487,0.0158505156277971,73813.43841166937,3.268015694192252,0,Medium Risk
GLENMARK,0.0006670962293639,0.0255582200141587,2155348.851701783,3.535674094468725,0,High Risk
GLFL,0.0027510959158454,0.0407349880832528,9181.173868312757,2.727034472832675,0,Low Risk
GLOBAL,0.0019073174030286,0.0460512159633635,54343.3525121556,3.175620507815271,0,Medium Risk
GLOBALVECT,0.0012102170678664,0.0377075648584112,45927.624090541634,3.393824664897503,0,Medium Risk
GLOBE,0.0005379941394778,0.0518332351662944,772335.3747203579,4.409691187610971,2,High Risk
GLOBUSSPR,0.0018934234586779,0.0315531247936935,187119.9578606159,2.823080482783962,0,Low Risk
GLS,0.0003799145115058,0.0171434545957674,185537.11477987425,3.603373103467884,0,High Risk
GMBREW,0.0003287077111005,0.0256836246674037,66480.32576985413,4.10938762602517,2,High Risk
GMDCLTD,0.0017980728147749,0.033121250718027,2492593.351701783,2.915060946674216,0,Low Risk
GMMPFAUDLR,0.0007720821883577,0.0330699336970053,156622.2471636953,3.661525260414713,0,High Risk
GMRINFRA,0.0016236804886962,0.0257195492720585,19282184.22348178,2.7676576748998656,0,Low Risk
GMRP&UI,0.0009523430695096,0.0369404879199083,2916656.356846473,3.586378310901136,0,High Risk
GNA,0.0007827213729395,0.0327318085113006,201746.5372771475,3.6397040846342255,0,High Risk
GNFC,0.0010421341977714,0.0283925541551534,1322874.6855753646,3.252666833401671,0,Medium Risk
GOACARBON,0.0010456110089037,0.0358033475932805,91850.27390599676,3.4735993361181468,0,High Risk
GOCLCORP,0.0009619017304839,0.0328528497730666,54216.12803889789,3.463788681297103,0,High Risk
GOCOLORS,5.981548278978175e-05,0.0221491767833008,155018.7,4.938725199614822,2,High Risk
GODFRYPHLP,0.0012397693671945,0.0257319268752939,117215.74068071312,3.005991277887998,0,Medium Risk
GODHA,0.0008006600899083,0.0396256213953266,2021018.7998379248,3.806578040469789,2,High Risk
GODREJAGRO,0.0001948058889642,0.0192523400695549,184241.94732576984,4.194267431730558,2,High Risk
GODREJCP,0.0006589807444671,0.0189941803205055,1357141.3492706646,3.259092403979415,0,Medium Risk
GODREJIND,0.0005718529305625,0.0197201048000413,288457.277283751,3.412856409969935,0,Medium Risk
GODREJPROP,0.0013566736697416,0.0271740851074553,805398.6410048623,2.978326093599039,0,Low Risk
GOENKA,0.0032149348443,0.0707787581576269,213335.7435064935,3.106892445362515,0,Medium Risk
GOKEX,0.0025949249744121,0.0368913082072202,350166.0761750405,2.6871110457234098,0,Low Risk
GOKUL,0.0018442622820857,0.0369216842445189,219586.1729991916,2.995235840895682,0,Medium Risk
GOKULAGRO,0.002352507437997,0.0355192936926011,176430.68881685575,2.7397328634662688,0,Low Risk
GOLDBEES,-0.0002633668742931,0.0294858437372016,3607864.682038835,4.408500676432448,2,High Risk
GOLDENTOBC,0.0009076932065165,0.0340756965486916,18127.062913907284,3.5500640274094293,0,High Risk
GOLDIAM,0.001782757729659,0.0406835078256931,504115.3517017829,3.118324471687847,0,Medium Risk
GOLDSHARE,-0.000278087323483,0.029335488209564,75040.24757281554,4.364234125567006,2,High Risk
GOLDTECH,0.002722890459636,0.0395991814503255,56683.52287581699,2.7099074450082967,0,Low Risk
GOODLUCK,0.0027490505851296,0.0344080483672672,179413.24392220422,2.570856691815159,0,Low Risk
GOYALALUM,-0.0037041074971768,0.0601625678956501,287306.05844155845,2.8222808474945293,0,Low Risk
GPIL,0.0020602834844466,0.0366516568800828,500152.2244732577,2.8884884847565613,0,Low Risk
GPPL,0.0009804954398762,0.0234520186426298,1282204.6726094002,3.1225796665600623,0,Medium Risk
GPTINFRA,0.0018971921928173,0.040741934745627,136499.81928687196,3.063372531838872,0,Medium Risk
GRANULES,0.0015161816358283,0.0255220559690558,1996223.5437601297,2.8208773629250574,0,Low Risk
GRAPHITE,0.0006988788504896,0.0316231345066087,1305234.098865478,3.703383587829012,2,High Risk
GRASIM,0.0010162568192513,0.0202423527006461,1476573.7285251217,2.951473952328332,0,Low Risk
GRAVITA,0.0026615853003925,0.0328386475102434,290182.4124797407,2.5565472784274075,0,Low Risk
GREAVESCOT,0.0005333795892837,0.0287709801558852,1724467.1337115073,3.837828323454151,2,High Risk
GREENLAM,0.0007044361134212,0.0346633865669953,61440.15153970827,3.78623960931742,2,High Risk
GREENPANEL,0.0024946306643654,0.0287514017311541,314865.57578558224,2.491643520095292,0,Low Risk
GREENPLY,0.0008216683800264,0.0266270993123701,342006.5915721232,3.397527599455614,0,Medium Risk
GREENPOWER,0.0020629943514978,0.0359962914435116,4783489.920776071,2.8702755947940624,0,Low Risk
GRINDWELL,0.0012861749271672,0.0204904675334391,62571.46839546191,2.75887141045718,0,Low Risk
GRINFRA,-0.0003464271599425,0.0208929053474658,91910.94769230769,3.867030994044433,2,High Risk
GRMOVER,-0.0020544004227567,0.0324817392382684,121064.70189701895,2.777385177083161,0,Low Risk
GROBTEA,0.0011716000275723,0.036276614412854,955.8962722852511,3.3853498538218987,0,Medium Risk
GRPLTD,0.0019281836481959,0.0318932586050372,1831.2212317666128,2.816906691339224,0,Low Risk
GRSE,0.0022373876599523,0.0322441203677723,651256.2722852512,2.6942851680162105,0,Low Risk
GRWRHITECH,0.0019965785963905,0.0293807684729812,38168.56420233463,2.7089613702102064,0,Low Risk
GSFC,0.0010384183925691,0.0281362095511021,2591791.615072933,3.247081276219552,0,Medium Risk
GSLSU,0.002707308489605,0.0319542616413075,585049.4806866953,2.516286278551817,0,Low Risk
GSPL,0.0009170311959912,0.0225582329851115,947907.8554119548,3.1433102433217264,0,Medium Risk
GSS,0.0007675340707653,0.036409686035341,145820.27471636952,3.7604829123427055,2,High Risk
GTL,0.0014655886539661,0.0378326167337716,641938.32996633,3.225458376741953,0,Medium Risk
GTLINFRA,0.0021751467054927,0.0548229940056012,33366763.421180274,3.2227270178998007,0,Medium Risk
GTPL,0.0012378585886612,0.0334539782043213,145394.44732576984,3.25831251682253,0,Medium Risk
GUFICBIO,0.001630641350681,0.0316197749571146,238612.58589951377,2.958578192530151,0,Low Risk
GUJALKALI,0.0007416809649098,0.0281030981128375,316984.2220421394,3.537744083091099,0,High Risk
GUJAPOLLO,0.0009561723022049,0.0316084639454918,17053.841166936792,3.4316416954470386,0,Medium Risk
GUJGASLTD,0.0014816238288395,0.0218870980226277,1261256.6499189627,2.697216490511055,0,Low Risk
GUJRAFFIA,0.0014119989914575,0.0296347564916931,3256.822528363047,3.0252774712326738,0,Medium Risk
GULFOILLUB,0.0003132513926144,0.0200785981683437,58000.57698541329,3.9037263970739793,2,High Risk
GULFPETRO,0.0007219519303455,0.0353014874688521,150740.7033144705,3.78301531001155,2,High Risk
GULPOLY,0.0014958327780399,0.030918912273849,108944.98946515397,3.0142979624779667,0,Medium Risk
GVKPIL,0.0017043075180376,0.0584525719549651,4112160.884571429,3.5084398763198785,0,High Risk
HAL,0.0016443018816313,0.0271374184556318,1392780.1799027552,2.806854472942398,0,Low Risk
HAPPSTMNDS,0.0012429970360929,0.0238379865229331,1170284.1857476635,2.9311853783656643,0,Low Risk
HAPPYFORGE,-0.0022649363194092,0.0153715995805573,527750.2,2.0148755919094232,0,Low Risk
HARDWYN,0.0019344078946852,0.0565547186334856,216472.8269230769,3.3603443095242933,0,Medium Risk
HARIOMPIPE,0.0020443604134052,0.0265765803770564,228954.2115384616,2.5947851686234,0,Low Risk
HARRMALAYA,0.001225522271651,0.0311177923170617,119839.52469635628,3.19768785094667,0,Medium Risk
HARSHA,-0.0002689504396612,0.021000456331178,360956.4775280899,4.059053262864168,2,High Risk
HATHWAY,0.0004219826639811,0.0339961772473199,4597807.76960388,4.191606462206591,2,High Risk
HATSUN,0.0007259933890214,0.0236629451283881,57551.38978930308,3.3893900356126827,0,Medium Risk
HAVELLS,0.0007917019232739,0.0190128000299755,1431903.9667747165,3.1055693039325813,0,Medium Risk
HAVISHA,0.0016881148951152,0.0440340338933509,55611.18272425249,3.243605638525941,0,Medium Risk
HBLPOWER,0.0030498193328216,0.0362428608006942,2091554.230145867,2.526234919097809,0,Low Risk
HBSL,0.002662721611628,0.0357982711789472,21296.62155591572,2.636024931024315,0,Low Risk
HCC,0.0017070868352993,0.0400626731643466,16076732.893290218,3.1428477825703656,0,Medium Risk
HCG,0.0007989856681439,0.024650257642251,157345.20452708166,3.3470958868150174,0,Medium Risk
HCL-INSYS,0.0893571542720085,3.1197303860858825,162432.15215622456,3.5800132939574385,0,High Risk
HCLTECH,0.0006839777107112,0.0223564261584778,4362921.739095315,3.384954864156856,0,Medium Risk
HDFCAMC,0.0009680350179035,0.0204835058946128,455700.1191247974,3.00462678975486,0,Medium Risk
HDFCBANK,-2.7238337277487083e-05,0.0222881149418484,11186754.927876825,5.171439418113754,2,High Risk
HDFCLIFE,0.0005496078074456,0.01975854624799,3848266.1539708255,3.4473210009435773,0,High Risk
HDFCMFGETF,-0.000299476890279,0.0295454703245251,320107.5176085176,4.316959965036254,2,High Risk
HDFCNEXT50,-0.0013147560041094,0.0481159331551224,3405.3714285714286,3.5556353795111377,0,High Risk
HDFCNIF100,-0.001601511472125,0.0476516308072146,7753.434108527132,3.367484479896852,0,Medium Risk
HDFCNIFETF,-0.0001778289577586,0.0282526319583491,22676.26196269262,4.631721935086641,2,High Risk
HDFCSENETF,-0.0001359544892385,0.0288107346824329,2780.2960259529605,4.813020841571234,2,High Risk
HDIL,-0.0007076888954992,0.0329388121075876,636325.3259075908,3.732455062888422,2,High Risk
HEADSUP,7.811703321466069e-05,0.0356084305654544,117077.9627228525,5.3028865121607245,2,High Risk
HEALTHY,0.0006090393329584,0.0091400824265284,109888.4667802385,2.631226567055124,0,Low Risk
HECPROJECT,0.0016388648012722,0.0540534810818874,11446.772020725388,3.468404202175321,0,High Risk
HEG,0.0002808547202326,0.0335704174541839,395031.0775444265,4.490263613601748,2,High Risk
HEIDELBERG,0.0003566664723582,0.0200645313991323,368571.1871961102,3.8052603687235225,2,High Risk
HEMIPROP,0.0014114996026713,0.0301345660301436,1427484.826923077,3.041511559896444,0,Medium Risk
HERANBA,-0.0008391658941714,0.0231862874651823,186193.6414073072,3.246030583415337,0,Medium Risk
HERCULES,0.0016322965530724,0.0316511489004259,106807.33792544572,2.9586121165026733,0,Low Risk
HERITGFOOD,0.00063018694177,0.0277659304987192,313376.6726094003,3.664222540843457,0,High Risk
HEROMOTOCO,0.0005637510121096,0.0195774632081259,898608.0551053485,3.417569015329819,0,Medium Risk
HESTERBIO,0.0003396215199185,0.025015429051458,11494.680713128038,4.058755278291428,2,High Risk
HEUBACHIND,0.0006589946367442,0.0272905719104731,67099.30226904376,3.609733746811773,0,High Risk
HEXATRADEX,0.0020388906115337,0.0297175974538699,38351.45623987034,2.700953779403126,0,Low Risk
HFCL,0.0018248939203846,0.0341419800976808,10342524.82053355,2.930503966914676,0,Low Risk
HGINFRA,0.0014878083382843,0.0288628642910931,131168.4343598055,2.953753421781407,0,Low Risk
HGS,0.0008515841701288,0.0302777383575531,63090.93780290792,3.490984613759098,0,High Risk
HIKAL,0.0008844924735271,0.0307060371361175,551665.9862236629,3.471646911666109,0,High Risk
HIL,0.0006882499207274,0.0281261860257897,17604.48379254457,3.602281065248035,0,High Risk
HILTON,0.0022760867121342,0.0358764620633951,77442.30551053485,2.778755296866435,0,Low Risk
HIMATSEIDE,0.0004540274467881,0.0350026192369821,420260.9046849757,4.161668156490949,2,High Risk
HINDALCO,0.0010934326011287,0.0260084805111175,10934849.535656402,3.1264536122494,0,Medium Risk
HINDCOMPOS,0.0009105338453768,0.0300169025005504,12174.927876823338,3.4243931054884067,0,Medium Risk
HINDCON,0.0022069809928242,0.0430849467339305,155725.39059967583,2.9793945456197903,0,Low Risk
HINDCOPPER,0.0019328343466733,0.0339921837372153,4620463.073743923,2.874782594747643,0,Low Risk
HINDMOTORS,0.0013681784677495,0.0351722853482281,518046.1059013743,3.217130703619275,0,Medium Risk
HINDNATGLS,-0.0005332108476251,0.0346557264876326,60021.74025974026,4.020521344572542,2,High Risk
HINDOILEXP,0.0008826278926084,0.0326668284181086,854156.9919159256,3.533521671891343,0,High Risk
HINDPETRO,0.0008860733562373,0.0244632563546167,5808794.064019449,3.2507139344988984,0,Medium Risk
HINDUNILVR,0.0003836410164155,0.015013726251977,2040217.386547812,3.467082504929349,0,High Risk
HINDWAREAP,0.0013780619163591,0.031498454673002,135282.61849710983,3.1050639760044536,0,Medium Risk
HINDZINC,0.0003255152856079,0.0213950677606675,1117351.573160873,3.937308108516398,2,High Risk
HIRECT,0.0020802299699239,0.0355010001658362,33423.251215559154,2.849731734062312,0,Low Risk
HISARMETAL,0.002013984922083,0.0410242961552471,38596.88492706645,3.0158360399384003,0,Medium Risk
HITECH,0.0023162643656489,0.0338064420115121,687193.9108589952,2.7074634732275205,0,Low Risk
HITECHCORP,0.0011730104442785,0.0345219845715768,15795.14262560778,3.336423555604431,0,Medium Risk
HITECHGEAR,0.00092540603493,0.0347133105478868,18058.45218800648,3.551145933470465,0,High Risk
HLEGLAS,-0.000261695508999,0.0416475820193352,91103.48395721926,4.754843043892779,2,High Risk
HLVLTD,0.0014864905766385,0.0373342819596317,651748.4943365696,3.200003714153516,0,Medium Risk
HMT,0.0012078597309609,0.0278833468486435,12772.259319286872,3.105475511429042,0,Medium Risk
HMVL,0.0004247781552118,0.0285354150435479,118906.22473726758,4.0141489735871225,2,High Risk
HNDFDS,0.000317816261038,0.0207830257236626,69598.45679012345,3.926754407138541,2,High Risk
HNGSNGBEES,-0.0008693530807042,0.0313073084382183,21125.353658536584,3.505470772555753,0,High Risk
HOMEFIRST,0.0009161905489205,0.0228858707327605,247922.2628120893,3.157903821592447,0,Medium Risk
HONASA,0.003491333828816,0.0414880656850586,2417459.012820513,2.529901695071106,0,Low Risk
HONAUT,0.000638667985353,0.0202404849901814,4883.0056726094,3.3464359637637213,0,Medium Risk
HONDAPOWER,0.0009682426617738,0.0248203307789474,13696.623176661264,3.187786765333952,0,Medium Risk
HOVS,5.364175694127107e-05,0.0385360493903164,31361.39935327405,5.528704826054881,2,High Risk
HPAL,-0.0002001082951029,0.0426152439787071,576033.2722222222,4.962841509565278,2,High Risk
HPIL,0.001742147490364,0.028222074674008,5450.453731343284,2.792403826957428,0,Low Risk
HPL,0.0019996539241157,0.0347443549780337,309600.3411669368,2.864920491634755,0,Low Risk
HSCL,0.001415612302926,0.0328011387376379,4717324.654781199,3.11981408583057,0,Medium Risk
HTMEDIA,0.0003266547409644,0.0337753293382891,529298.179466451,4.384063818390937,2,High Risk
HUBTOWN,0.0017932700723909,0.0363011765288428,162344.44462409054,3.0043845970760303,0,Medium Risk
HUDCO,0.0016111273589499,0.0290909764936722,5995900.9635332255,2.890430567021548,0,Low Risk
HUHTAMAKI,0.0007214937244599,0.023806750300593,129737.26823338737,3.4005248960971337,0,Medium Risk
HYBRIDFIN,0.0352682841685732,0.627620926156851,7327.605177993528,2.930943224919044,0,Low Risk
IBREALEST,0.001113688620848,0.03840837740746,9590883.659109311,3.485722016508876,0,High Risk
IBULHSGFIN,-4.21340642398401e-05,0.0436296607693212,22729265.19611021,5.729974208795038,2,High Risk
ICDSLTD,0.0020825964549704,0.0301440553064096,3420.519877675841,2.6953768194533487,0,Low Risk
ICEMAKE,0.0020918894519569,0.0331067025393362,31515.017828200973,2.7790791408989133,0,Low Risk
ICICI500,-1.4401008075067302e-05,0.0284941102239351,102875.92949756888,5.5217496573081455,2,High Risk
ICICI5GSEC,0.0002326231477288,0.0079046597200075,3610.48125,3.2094156588275884,0,Medium Risk
ICICIALPLV,0.0008906426928611,0.0104754357365431,36019.83143507973,2.4487943364086524,0,Low Risk
ICICIB22,0.0009302551024197,0.0132777117477174,821478.6245954692,2.631010060690014,0,Low Risk
ICICIBANK,0.0010731286080456,0.0204264590373144,20529658.41680129,2.913000020076406,0,Low Risk
ICICIBANKN,0.0066997524026461,0.2642503337829731,539927.697287839,3.68541742353216,2,High Risk
ICICIBANKP,0.0005393045840267,0.016440079830949,35371.45293072824,3.285246427283943,0,Medium Risk
ICICICONSU,0.0007770718952358,0.0072694657532143,19290.95899053628,2.228759319942411,0,Low Risk
ICICIFMCG,0.0007736094988243,0.0077769136954434,7884.926785714286,2.2927416048552893,0,Low Risk
ICICIGI,0.0006462175077626,0.0192732717981327,736182.7406807131,3.2894444202754345,0,Medium Risk
ICICIGOLD,0.0005331129294236,0.0084319966876536,481090.6777868185,2.661539405712499,0,Low Risk
ICICIINFRA,0.0011035774657291,0.0169080782720314,31459.277777777777,2.711257351221866,0,Low Risk
ICICILIQ,4.376180741968008e-08,0.000322198732581,144408.7983805668,1.4399720719156688,0,Low Risk
ICICILOVOL,0.0006600002596225,0.011550111741577,124315.06893755068,2.784857542639661,0,Low Risk
ICICIM150,0.0010169151804135,0.0128568935323234,34049.69852216749,2.5266141892061262,0,Low Risk
ICICIMCAP,0.0007067938428112,0.0138028156727615,19530.052674230144,2.8963666027514403,0,Low Risk
ICICIMOM30,-0.0012305971750693,0.0472021516129611,50556.32901554404,3.596610957546127,0,High Risk
ICICINF100,0.0006621712390418,0.014082729210364,9464.81103000811,2.96924042758156,0,Low Risk
ICICINV20,0.0007445704623971,0.0119010324965742,24659.449756888167,2.7141134555532647,0,Low Risk
